"","date","value","variable","Element","DL_ppb","variable_units","Class","mean_val","sd_val"
"1860",2021-10-07,0.1847976,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1861",2021-10-09,0.0865765,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1862",2021-10-11,0.0792009,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1863",2021-10-13,0.0870957,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1864",2021-10-20,0.0819076,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1865",2021-10-22,0.1041409,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1866",2021-10-27,0.0767417,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1867",2021-11-03,0.0781898,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1868",2021-11-10,0.07796,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1869",2021-11-17,0.076359,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1870",2021-11-24,0.1303569,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1871",2021-12-01,0.0789216,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1872",2021-12-08,0.0764286,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1873",2021-12-16,0.0889921,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1874",2021-12-23,0.0820911,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1875",2022-01-04,0.1090065,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1876",2022-01-11,0.1232327,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1877",2022-01-20,0.1051858,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1878",2022-01-27,0.1631614,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1879",2022-02-03,0.1376939,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1880",2022-02-10,0.1100497,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1881",2022-02-17,0.144269,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1882",2022-02-25,0.0948171,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1883",2022-03-03,0.1694044,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1884",2022-03-09,0.0915277,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1885",2022-03-17,0.3103383,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1886",2022-03-24,0.0946017,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1887",2022-03-31,0.130329,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1888",2022-04-05,0.1411317,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1889",2022-04-08,0.1021191,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1890",2022-04-11,0.2636534,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1891",2022-04-13,0.0908977,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1892",2022-04-15,0.0992748,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1893",2022-04-18,0.1077115,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1894",2022-04-20,0.1160703,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1895",2022-04-23,0.0953527,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1896",2022-04-25,0.0833695,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1897",2022-04-27,0.0890761,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1898",2022-04-29,0.0790661,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1899",2022-05-02,0.064137,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1900",2022-05-04,0.0617447,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1901",2022-05-06,0.062968,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1902",2022-05-09,0.0629749,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1903",2022-05-11,0.0949292,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1904",2022-05-13,0.0743979,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1905",2022-05-16,0.0686885,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1906",2022-05-18,0.0587187,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1907",2022-05-21,0.0648818,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1908",2022-05-23,0.0649817,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1909",2022-05-25,0.0536496,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1910",2022-05-29,0.0786548,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1911",2022-05-31,0.0588827,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1912",2022-06-01,0.0651268,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1913",2022-06-02,0.0699445,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1914",2022-06-04,0.0628458,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1915",2022-06-06,0.0716529,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1916",2022-06-08,0.0642933,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1917",2022-06-10,0.0796542,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1918",2022-06-12,0.0786646,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1919",2022-06-14,0.0738283,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1920",2022-06-16,0.09024,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1921",2022-06-18,0.0526779,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1922",2022-06-20,0.0543657,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1923",2022-06-22,0.0474661,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1924",2022-06-24,0.0557638,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1925",2022-06-26,0.0496874,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1926",2022-06-28,0.0752024,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1927",2022-06-30,0.0063192,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1928",2022-07-02,0.0547443,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1929",2022-07-04,0.0520096,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1930",2022-07-06,0.0655057,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1931",2022-07-08,0.0565321,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1932",2022-07-10,0.0602687,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1933",2022-07-12,0.0961206,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1934",2022-07-14,0.0646708,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1935",2022-07-16,0.0615923,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1936",2022-07-18,0.0663251,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1937",2022-07-20,0.0999887,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1938",2022-07-22,0.0613298,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1939",2022-07-24,0.0784831,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1940",2022-07-26,0.0928459,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1941",2022-07-28,0.0822319,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1942",2022-07-30,0.1161395,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1943",2022-08-01,0.1186764,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1944",2022-08-03,0.1295148,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1945",2022-08-05,0.0963534,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1946",2022-08-07,0.103928,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1947",2022-08-09,0.0978757,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1948",2022-08-11,0.0965462,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1949",2022-08-13,0.1463532,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1950",2022-08-15,0.0930775,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1951",2022-08-17,0.0924855,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1952",2022-08-19,0.1103541,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1953",2022-08-21,0.1418245,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1954",2022-08-23,0.0854597,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1955",2022-08-25,0.0907196,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1956",2022-08-27,0.0883188,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1957",2022-08-29,0.0840169,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1958",2022-08-31,0.1060148,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1959",2022-09-02,0.1107746,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1960",2022-09-04,0.0901192,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1961",2022-09-06,0.0790689,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1962",2022-09-08,0.1536805,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1963",2022-09-10,0.1129195,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1964",2022-09-12,0.079516,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1965",2022-09-14,0.0767472,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1966",2022-09-16,0.0769647,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1967",2022-09-20,0.0803051,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1968",2022-09-22,0.0838641,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1969",2022-09-24,0.0806417,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1970",2022-09-26,0.0807639,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1971",2022-09-28,0.0991017,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1972",2022-09-30,0.066184,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1973",2022-10-02,0.0821413,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1974",2022-10-04,0.0813191,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1975",2022-10-06,0.0809056,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1976",2022-10-08,0.0727128,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1977",2022-10-10,0.0760808,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1978",2022-10-12,0.058668,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1979",2022-10-14,0.062176,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1980",2022-10-16,0.0608966,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1981",2022-10-18,0.0667311,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1982",2022-10-20,0.0613565,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1983",2022-10-28,0.0565601,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1984",2022-11-03,0.05971,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1985",2022-11-10,0.0509719,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1986",2022-11-17,0.0603793,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1987",2022-12-02,0.0586007,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1988",2022-12-07,0.0992304,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1989",2022-12-15,0.0836148,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1990",2022-12-23,0.0767599,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1991",2023-01-04,1.4122992,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1992",2023-01-12,1.0369241,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1993",2023-01-19,0.6177745,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1994",2023-01-27,0.4772297,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1995",2023-02-08,0.420289,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1996",2023-02-17,0.3604517,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1997",2023-02-25,0.2493749,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1998",2023-03-02,0.2342962,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"1999",2023-03-09,0.1694363,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2000",2023-03-24,0.1721103,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2001",2023-04-10,0.1377706,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2002",2023-04-18,0.3134076,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2003",2023-04-26,0.1987003,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2004",2023-05-01,0.1772228,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2005",2023-05-03,0.1357741,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2006",2023-05-05,0.3156058,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2007",2023-05-08,0.1175047,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2008",2023-05-10,0.1067843,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2009",2023-05-12,0.1341978,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2010",2023-05-15,0.0876667,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2011",2023-05-17,0.1082382,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2012",2023-05-19,0.0980417,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2013",2023-05-22,0.081599,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2014",2023-05-24,0.0610494,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2015",2023-05-26,0.0640028,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2016",2023-05-28,0.066227,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2017",2023-05-30,0.06624,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2018",2023-06-01,1.3797449,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2019",2023-06-03,0.8011642,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2020",2023-06-05,0.6032888,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2021",2023-06-07,0.4101971,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2022",2023-06-09,0.3213954,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2023",2023-06-11,0.3004033,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2024",2023-06-13,0.2351987,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2025",2023-06-15,0.2299923,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2026",2023-06-17,0.1684886,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2027",2023-06-19,0.1849598,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2028",2023-06-21,0.0691331,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2029",2023-06-23,0.1352987,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2030",2023-06-25,0.1219571,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2031",2023-06-27,0.1281231,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2032",2023-06-29,0.1276936,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2033",2023-07-01,0.1103523,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2034",2023-07-03,0.0986281,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2035",2023-07-05,0.1115694,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2036",2023-07-07,0.1685169,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2037",2023-07-09,0.1312602,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2038",2023-07-11,0.1443796,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2039",2023-07-13,0.1310234,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2040",2023-07-15,0.1227747,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2041",2023-07-17,0.1169606,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2042",2023-07-19,0.1069826,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2043",2023-07-21,0.0996266,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2044",2023-07-23,0.0991266,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2045",2023-07-25,0.1071297,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2046",2023-07-27,0.1204508,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2047",2023-08-03,0.1140153,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2048",2023-08-05,0.1085626,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2049",2023-08-07,0.1006889,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2050",2023-08-09,0.0944478,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2051",2023-08-13,0.1761735,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2052",2023-08-15,0.1004676,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2053",2023-08-17,0.1034084,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2054",2023-08-19,0.1183203,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2055",2023-08-21,0.157889,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2056",2023-08-23,0.1162668,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2057",2023-08-25,0.1126149,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2058",2023-08-27,0.1056456,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2059",2023-08-29,0.1192129,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2060",2023-08-31,0.1130163,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2061",2023-09-02,0.1012217,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2062",2023-09-04,0.0975569,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2063",2023-09-06,0.3854811,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2064",2023-09-08,0.2602692,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2065",2023-09-10,0.2416379,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2066",2023-09-12,0.1927472,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2067",2023-09-14,0.1824696,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2068",2023-09-16,0.1842233,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2069",2023-09-18,0.1463969,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2070",2023-09-20,0.1400733,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2071",2023-09-22,0.2510145,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2072",2023-09-24,0.1329149,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2073",2023-09-26,0.1231403,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2074",2023-09-28,0.1459277,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2075",2023-09-30,0.1591513,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2076",2023-10-12,0.1120443,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2077",2023-10-16,0.1153112,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2078",2023-10-20,0.1107777,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2079",2023-10-27,0.1225959,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2080",2023-11-03,0.1060941,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2081",2023-11-10,0.1074142,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2082",2023-11-17,0.0983303,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2083",2023-11-23,0.1091758,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2084",2023-11-30,0.1232683,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2085",2023-12-07,0.1005413,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2086",2023-12-15,0.1098481,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2087",2023-12-21,0.0926613,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2088",2023-12-28,0.0980347,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2089",2024-01-03,0.0997832,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2090",2024-01-09,0.0854616,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2091",2024-01-24,0.1043278,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2092",2024-02-01,0.3058744,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2093",2024-02-06,0.0939207,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2094",2024-02-13,0.1003783,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
"2095",2024-02-20,0.1021877,"antimony","Sb",6e-04,"antimony_ppb","metal",6.71352163882476,48.2923894987101
